116091;-181157;48215;25541;8;9
113045;-170474;48025;26209;2;9
109143;-167938;47781;26367;4;9
109010;-168262;47773;26347;8;9
110939;-169330;47893;26280;8;9
110417;-168246;47861;26348;2;9
113365;-170684;48045;26196;1;9
123557;-182049;48682;25485;2;9
111414;-169650;47923;26260;2;9
108955;-169955;47769;26241;8;9
107933;-165344;47705;26530;2;9
119198;-168538;48409;26330;4;9
110154;-168876;47844;26309;4;9
112772;-170068;48008;26234;1;9
109328;-167885;47793;26371;2;9
111152;-168486;47907;26333;8;9
109501;-165012;47803;26550;1;9
126007;-172928;48835;26056;8;9
109254;-170053;47788;26235;4;9
111581;-168151;47933;26354;4;9
111500;-166659;47928;26447;2;9
111220;-170390;47911;26214;8;9
109306;-170392;47791;26214;4;9
111906;-167926;47954;26368;4;9
124000;-174165;48710;25978;2;9
108458;-165621;47738;26512;8;9
112201;-169287;47972;26283;2;9
120754;-188125;48507;25106;8;9
108052;-165345;47713;26529;2;9
109977;-168717;47833;26319;4;9
110064;-168011;47839;26363;8;9
109307;-168657;47791;26322;2;9
109854;-168502;47825;26332;4;9
110247;-167474;47850;26396;8;9
108822;-165053;47761;26548;4;9
112264;-168101;47976;26357;1;9
109801;-170592;47822;26202;4;9
109992;-169533;47834;26268;8;9
112080;-167673;47965;26384;2;9
111732;-169201;47943;26288;8;9
111155;-169503;47907;26270;1;9
109319;-168404;47792;26338;8;9
111650;-167811;47938;26375;4;9
109010;-168826;47773;26312;8;9
110799;-169073;47884;26296;1;9
123995;-181909;48709;25494;8;9
108985;-168393;47771;26339;1;9
110853;-170310;47888;26219;4;9
111806;-168090;47947;26358;4;9
112700;-170097;48003;26232;4;9
109057;-168350;47776;26342;8;9
108883;-167677;47765;26384;4;9
110811;-169154;47885;26291;2;9
125014;-172948;48773;26054;1;9
111001;-167400;47897;26401;4;9
111468;-168624;47926;26325;4;9
111981;-169172;47958;26290;1;9
113295;-169804;48040;26251;1;9
111247;-167834;47912;26374;1;9
110723;-170010;47880;26238;4;9
109222;-168448;47786;26336;2;9
109439;-170429;47799;26212;1;9
113140;-170461;48031;26210;4;9
109874;-169616;47827;26263;4;9
110615;-170343;47873;26217;4;9
111646;-168675;47937;26321;2;9
108370;-165628;47733;26512;8;9
109042;-170404;47775;26213;1;9
112299;-167569;47978;26390;1;9
110167;-168167;47845;26353;4;9
113233;-169544;48037;26267;2;9
111707;-168955;47941;26304;1;9
113165;-170512;48032;26207;4;9
111609;-167006;47935;26426;2;9
112067;-170134;47964;26230;2;9
111917;-167635;47954;26386;2;9
112133;-167384;47968;26402;8;9
112264;-170708;47976;26194;2;9
110269;-170779;47851;26190;2;9
111873;-167836;47952;26374;2;9
109818;-169209;47823;26288;2;9
112317;-170658;47979;26197;2;9
110538;-168296;47868;26345;2;9
109102;-168388;47778;26339;4;9
111889;-168646;47953;26323;2;9
