107989;-169948;47709;26242;2;2
124183;-189525;48721;25018;1;2
118303;-169062;48353;26297;8;2
113192;-166839;48034;26436;1;2
107668;-182631;47689;25449;8;2
124234;-188075;48724;25109;8;2
114362;-172593;48107;26076;2;2
108103;-175723;47716;25881;1;2
128121;-174010;48967;25988;4;2
104072;-188371;47464;25090;4;1
110776;-168931;47883;26305;4;11
103186;-167869;47409;26372;8;2
118131;-166719;48343;26444;1;2
102763;-180208;47382;25601;2;2
98890;-195777;47140;24627;1;1
130878;-188983;49139;25052;1;1
106651;-165719;47625;26506;1;2
128229;-179889;48974;25620;1;2
99377;-165535;47171;26518;4;1
106605;-176147;47622;25854;2;2
98886;-181112;47140;25544;1;1
101792;-188910;47322;25057;4;1
113294;-180850;48040;25560;1;2
123182;-178821;48658;25687;1;2
102678;-176361;47377;25841;1;2
128085;-192968;48965;24803;8;1
105118;-167992;47529;26364;2;2
118116;-178127;48342;25731;4;2
125815;-176232;48823;25849;1;1
125739;-185090;48818;25295;1;2
123475;-189247;48677;25036;1;2
130089;-196009;49090;24613;4;1
116235;-175794;48224;25876;1;1
122795;-171085;48634;26171;2;2
98909;-181223;47141;25537;2;1
98510;-188149;47116;25104;1;1
99527;-168537;47180;26330;8;2
104671;-181062;47501;25547;2;2
108757;-167556;47757;26391;4;11
108676;-172694;47752;26070;1;1
119845;-177094;48450;25795;2;2
118217;-167929;48348;26368;2;2
122167;-188045;48595;25111;1;2
124114;-194685;48717;24696;1;1
106495;-189005;47615;25051;4;2
123294;-187652;48665;25135;4;2
130313;-178012;49104;25738;4;2
107433;-183334;47674;25405;2;2
106665;-164201;47626;26601;8;2
128890;-179665;49015;25634;4;2
118488;-165260;48365;26535;8;2
127358;-183177;48919;25415;1;2
113998;-170133;48084;26230;4;2
117020;-192017;48273;24862;4;2
128539;-184438;48993;25336;1;2
120858;-168549;48513;26329;2;11
106946;-180663;47644;25572;4;2
125243;-191763;48787;24878;1;2
121236;-196288;48537;24596;1;11
117367;-175336;48295;25905;8;1
100210;-189796;47223;25001;1;1
116016;-171721;48211;26131;4;2
107972;-171641;47708;26136;1;2
109317;-179999;47792;25614;4;2
129528;-183746;49055;25379;4;1
108683;-164522;47752;26581;2;2
129529;-177511;49055;25769;4;1
113211;-172175;48035;26103;2;2
127245;-171993;48912;26114;8;2
113342;-168086;48043;26358;4;2
104087;-185295;47465;25283;2;2
126990;-186820;48896;25187;8;1
118995;-166703;48397;26445;2;2
121016;-173097;48523;26045;8;2
99013;-190428;47148;24962;4;1
124852;-181663;48763;25510;8;2
104447;-194841;47487;24686;2;1
124181;-188999;48721;25051;2;2
107880;-173196;47702;26039;1;1
123392;-187837;48672;25124;2;2
118235;-174904;48349;25932;8;2
112460;-166463;47988;26460;4;2
107520;-166289;47680;26470;4;2
118013;-168498;48335;26332;1;2
111226;-176999;47911;25801;1;1
124699;-181642;48753;25511;8;2
100961;-173207;47270;26038;2;2
120215;-179343;48473;25655;1;2
104131;-170626;47468;26199;1;2
126059;-190208;48838;24976;2;2
108943;-179298;47768;25657;2;2
129192;-192227;49034;24849;1;1
123172;-177779;48658;25752;4;2
112052;-165208;47963;26538;8;2
115575;-167530;48183;26393;4;2
117178;-187492;48283;25145;1;2
107593;-188186;47684;25102;8;2
108526;-187806;47742;25126;4;2
120436;-181375;48487;25528;4;2
113901;-169204;48078;26288;8;11
118968;-187423;48395;25150;8;2
119636;-170551;48437;26204;2;2
108337;-164881;47731;26558;2;11
130728;-170497;49130;26207;8;2
109829;-194461;47824;24710;1;2
120822;-174418;48511;25962;4;2
119637;-164192;48437;26602;2;2
107117;-175216;47654;25913;8;1
105651;-178857;47563;25685;2;2
128155;-175497;48969;25895;4;2
111659;-194595;47938;24701;8;2
121865;-193548;48576;24767;8;1
116836;-167017;48262;26425;2;2
127557;-178835;48932;25686;1;2
127066;-181867;48901;25497;2;2
114334;-166562;48105;26453;8;2
123930;-164575;48705;26578;8;2
106061;-178772;47588;25690;8;2
112267;-176131;47976;25855;8;2
107469;-191569;47676;24890;8;2
116579;-190794;48246;24939;2;2
118185;-180724;48346;25568;4;2
129850;-189814;49075;25000;4;1
126974;-170973;48895;26178;8;2
129148;-180917;49031;25556;2;11
105786;-183864;47571;25372;2;2
105080;-179326;47527;25656;8;2
114277;-186981;48102;25177;4;2
103378;-181234;47421;25536;2;2
124186;-186653;48721;25198;2;2
107535;-187680;47680;25134;4;2
130182;-194128;49096;24731;2;1
130719;-196229;49129;24599;8;1
123074;-182924;48652;25431;4;2
112464;-186792;47989;25189;2;2
119507;-188839;48429;25061;2;1
111154;-182616;47907;25450;8;2
103068;-178923;47401;25681;1;2
121968;-189619;48583;25012;1;2
106768;-183929;47633;25368;1;2
114564;-171228;48120;26162;4;2
114975;-190918;48145;24931;8;2
101630;-189075;47311;25046;4;1
121674;-195531;48564;24643;2;2
116086;-182692;48215;25445;4;1
121803;-181354;48572;25529;1;2
116162;-196386;48220;24589;1;2
117439;-165990;48299;26489;8;2
116651;-168536;48250;26330;4;2
103048;-178856;47400;25685;2;2
119264;-190769;48414;24940;4;2
130478;-167743;49114;26380;4;2
110409;-172134;47860;26105;2;2
118449;-182643;48363;25448;4;2
107716;-185919;47692;25244;1;2
128379;-191432;48983;24899;1;1
117203;-169286;48285;26283;1;2
104176;-177907;47471;25744;4;2
118016;-167553;48336;26391;8;2
105757;-186371;47569;25215;2;2
105082;-173091;47527;26045;2;2
108904;-172058;47766;26110;1;2
125389;-188211;48796;25100;2;2
99599;-168887;47184;26308;4;2
100769;-188902;47258;25057;8;1
124909;-170091;48766;26233;4;2
118169;-191206;48345;24913;1;2
122926;-196607;48642;24576;2;1
125146;-196219;48781;24600;8;1
105334;-173805;47543;26001;2;2
